Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144
,,5000,5000,5000, 36 months, 20.00%,185.82,D,D2,Registrar of Vital Records ,5 years,MORTGAGE,122000,Not Verified,Mar-2019,Issued,n,,,medical,Medical expenses,786xx,TX,26.77,0,Aug-2002,0,,,30,0,50233,43.9%,49,w,5000.00,5000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,303083,3,3,0,2,22,32121,46,3,4,7584,45,114300,1,0,6,7,10103,39360,38.6,0,0,158,199,2,2,4,9,,1,,0,8,20,13,17,12,26,33,20,30,0,0,0,4,100,7.7,0,0,404716,82354,64100,69166,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,6675,6675,6675, 36 months,  8.19%,209.76,A,A4,Bookkeeper,4 years,MORTGAGE,60000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,115xx,NY,26.62,0,May-2001,0,,,11,0,23335,50.7%,17,w,6675.00,6675.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Mar-2019,0,,1,Individual,,,,0,0,245553,0,2,1,1,11,8217,38,0,1,5711,47,46000,0,0,0,2,22323,14565,60.1,0,0,65,171,21,11,1,21,,21,,0,6,7,6,8,3,8,12,7,11,0,0,0,1,100,50,0,0,314711,31552,36500,21459,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,7200,7200,7200, 36 months,  6.46%,220.55,A,A1,,< 1 year,RENT,125000,Not Verified,Mar-2019,Issued,n,,,other,Other,986xx,WA,25.81,0,Mar-1963,0,,,12,0,10793,36.8%,18,w,7200.00,7200.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,125379,0,7,2,3,11,114586,50,2,2,4514,46,29300,1,0,2,5,10448,8539,49.8,0,0,233,672,7,7,0,63,,11,,0,2,4,2,3,9,5,9,4,12,0,0,0,4,100,0,0,0,216295,125379,17000,186995,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,11900,11900,11900, 36 months,  8.19%,373.95,A,A4,ACCOUNTING CLERK,4 years,OWN,37440,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,660xx,KS,26.96,1,Apr-2012,0,18,,19,0,13364,52.6%,26,w,11900.00,11900.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,24012,0,1,0,0,44,10648,51,0,3,2447,52,25400,0,0,1,3,1264,2528,52.3,0,0,77,83,19,19,0,19,,10,,0,4,11,5,5,4,18,22,11,19,0,0,0,0,96.2,20,0,0,46380,24012,5300,20980,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,6500,6500,6500, 36 months, 10.33%,210.75,B,B1,Research Analyst,< 1 year,RENT,24000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,333xx,FL,6.3,0,Jun-2013,0,,,3,0,3924,50.3%,4,w,6500.00,6500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,3924,0,0,0,0,,0,,0,1,3924,50,7800,0,0,0,1,1308,1176,76.9,0,0,,69,16,16,0,60,,16,,0,1,1,1,1,0,3,4,1,3,0,0,0,0,100,100,0,0,7800,3924,5100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 36 months,  8.81%,475.68,A,A5,,n/a,OWN,91000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,746xx,OK,27.63,0,Aug-1999,0,,,16,0,42891,39.2%,31,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,55797,1,3,1,1,6,12906,40,0,1,11589,39,109500,1,4,1,2,3487,45968,44.3,0,0,102,235,24,6,0,24,,12,,0,10,12,10,14,8,13,23,12,16,0,0,0,1,100,20,0,0,141900,55797,82500,32400,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 36 months,  8.19%,377.09,A,A4,OFFICE MANAGER,9 years,MORTGAGE,31200,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,359xx,AL,13.92,0,May-2008,0,,,6,0,2665,8.1%,10,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,5835,0,1,0,0,44,3170,19,1,1,2665,12,33000,0,1,0,1,973,29435,8.3,0,0,88,130,7,7,1,7,,,,0,1,1,4,4,4,5,5,1,6,0,0,0,1,100,0,0,0,49800,5835,32100,16800,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,11000,11000,11000, 36 months,  7.02%,339.75,A,A2,Engineer/Paramedic ,10+ years,MORTGAGE,100000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,853xx,AZ,6.25,0,Sep-2008,1,,105,13,1,4905,11.1%,26,w,9810.00,9810.00,1190.0,1190.00,1190.00,0.00,0.0,0.0,0.0,Apr-2019,1190.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,214874,1,4,1,4,6,16800,67,2,2,1647,31,44100,2,1,2,6,19534,24587,10.3,0,0,126,121,8,6,1,10,,6,,0,2,3,4,6,9,7,15,3,13,0,0,0,3,100,0,1,0,278775,21705,27400,25194,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,25000,25000,25000, 60 months, 17.97%,634.43,D,D1,Chef,5 years,MORTGAGE,60000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,802xx,CO,34.7,0,Dec-2012,2,,,8,0,13653,71.5%,10,w,25000.00,25000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,140000,18.19,Not Verified,0,0,454674,1,2,0,1,19,60085,,1,1,7468,72,19100,1,1,5,3,56834,3126,79.8,0,0,70,75,1,1,1,34,,0,,0,3,4,3,3,4,5,5,4,8,0,0,0,2,100,33.3,0,0,490758,73738,15500,86883,25928,Aug-2006,1,3,11,65.2,2,16,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,40000,40000,40000, 36 months,  6.46%,1225.24,A,A1,,10+ years,MORTGAGE,5500,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,601xx,IL,742.36,0,Apr-1984,0,,,17,0,136164,89.5%,23,w,40000.00,40000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,203500,34.46,,0,0,440899,1,0,0,0,66,0,,1,1,22586,90,152100,0,0,0,1,25935,10335,92.7,0,0,117,419,6,6,1,6,,,,0,13,15,13,15,3,16,19,15,17,0,0,0,1,100,92.3,0,0,513100,136164,142000,0,161364,Apr-1984,0,1,26,86,7,21,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,25000,25000,25000, 60 months, 16.40%,613.28,C,C4,Pintor de piezas y mantenimiento,5 years,RENT,51240,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,334xx,FL,38.36,0,Oct-2009,0,,,10,0,17772,68.1%,15,w,25000.00,25000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,72840,28.99,Not Verified,0,0,60879,0,3,0,1,13,43107,77,0,3,2350,74,26100,2,0,0,4,6088,4847,59.9,0,0,113,55,23,13,0,24,,13,,0,6,7,6,7,6,7,9,7,10,0,0,0,0,100,33.3,0,0,82440,60879,12100,56340,20233,Oct-2009,0,0,6,53.6,2,6,0,0,45,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 60 months, 22.50%,334.85,D,D3,backhouler,10+ years,MORTGAGE,51000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,010xx,MA,21.62,0,Apr-2005,0,30,,9,0,11338,48%,25,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,72000,15.57,Not Verified,0,0,175461,3,2,1,1,4,7995,28,1,1,4083,37,23600,0,4,1,3,19496,10181,44.7,0,0,167,104,6,4,1,6,30,8,30,0,4,6,4,8,9,6,15,6,9,0,0,0,3,92,25,0,0,209311,19333,18400,28609,16890,May-2008,0,0,1,,1,2,0,1,33,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  8.19%,314.25,A,A4,cook,2 years,RENT,49000,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,026xx,MA,19.92,0,Feb-1999,1,24,,15,0,17210,49.5%,30,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,26296,2,1,0,0,144,9086,47,3,4,4376,49,34800,0,0,2,4,1753,5780,68.8,0,0,241,232,1,1,0,1,24,1,24,0,6,10,7,16,7,14,23,10,15,0,0,0,3,90,57.1,0,0,53961,26296,18500,19161,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,2500,2500,2500, 36 months, 11.71%,82.69,B,B3,Process Engineer,10+ years,MORTGAGE,110000,Source Verified,Mar-2019,Issued,n,,,car,Car financing,290xx,SC,18.64,0,Mar-2002,1,,,12,0,40741,85.8%,35,w,2500.00,2500.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,504578,1,1,0,2,20,20863,75,1,2,9725,82,47500,1,3,3,5,42048,2595,92.6,0,0,152,204,3,3,6,18,,3,,0,6,8,6,10,15,9,14,8,12,0,0,0,2,100,83.3,0,0,529100,61604,35300,28000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,26000,26000,26000, 60 months, 14.74%,615,C,C2,Director of Onboarding Operations,4 years,RENT,105000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,787xx,TX,29.76,0,Jul-1996,1,,,17,0,34796,62.8%,29,w,26000.00,26000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,111383,1,5,0,2,14,76587,75,3,3,10146,70,55400,1,2,1,5,6552,9580,73.4,0,0,158,272,3,3,0,3,,4,,0,5,9,6,10,9,12,20,9,17,0,0,0,3,100,83.3,0,0,158148,111383,36000,102748,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,17000,17000,17000, 36 months,  8.19%,534.21,A,A4,,< 1 year,OWN,85000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,386xx,MS,7.07,0,Sep-2009,0,,,7,0,12960,45%,13,w,17000.00,17000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,110830,1,1,1,2,12,13676,70,1,3,1826,55,28800,4,0,3,5,18472,9663,24.5,0,0,73,114,5,5,2,5,,11,,0,3,4,3,3,5,5,6,4,7,0,0,0,2,100,0,0,0,138709,26636,12800,19576,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,8000,8000,8000, 36 months,  7.02%,247.09,A,A2,Paralegal,6 years,MORTGAGE,120000,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,600xx,IL,6.53,0,Jan-2003,0,55,,25,0,5106,7%,42,w,8000.00,8000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,55,1,Individual,,,,0,0,229295,0,1,0,1,17,13249,79,0,0,1793,20,73000,1,0,1,2,9554,61296,7.5,0,0,194,94,26,17,2,26,74,12,66,7,10,11,20,22,8,23,30,11,25,0,0,0,0,72.5,0,0,0,304300,18355,66300,16800,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 60 months, 16.40%,367.97,C,C4,Registered Nurse,< 1 year,RENT,117000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,913xx,CA,19.49,0,Jun-2012,0,,,17,0,26993,93.1%,19,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,102698,0,10,1,1,10,75705,98,0,0,10270,96,29000,1,0,1,1,6041,1386,93.7,0,0,81,77,39,10,0,39,,10,,0,4,7,4,4,12,7,7,7,17,0,0,0,1,100,100,0,0,111918,102698,22100,82918,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,1800,1800,1800, 36 months, 20.00%,66.9,D,D2,Teacher for childcare,10+ years,OWN,25992,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,400xx,KY,27.84,0,Apr-2004,1,,95,16,1,13180,29.8%,30,f,1800.00,1800.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,18476,2,1,1,1,6,5296,88,1,3,2712,37,44300,1,0,1,4,1155,7423,49.5,0,0,36,178,2,2,0,14,,6,,0,4,9,5,11,2,15,28,9,16,0,0,0,2,100,40,1,0,50300,18476,14700,6000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 36 months,  7.56%,373.61,A,A3,,< 1 year,MORTGAGE,40000,Not Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,975xx,OR,14.82,1,Dec-2004,0,20,,14,0,1144,4.1%,24,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,May-2019,Apr-2019,0,65,1,Individual,,,,0,0,93123,1,1,0,1,13,8289,69,3,3,664,24,28100,1,0,0,4,7163,13921,7.2,0,0,13,149,1,1,2,1,38,13,38,1,4,6,5,8,1,12,21,6,14,0,0,0,3,79.2,0,0,0,140100,9433,15000,12000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 36 months,  8.19%,377.09,A,A4,Senior Analyst,6 years,MORTGAGE,75000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,640xx,MO,13.67,0,Jan-2000,1,,,11,0,17803,26.5%,29,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,38195,2,2,2,3,5,20225,86,1,3,6940,53,152700,0,0,1,6,3472,16858,30.3,0,0,230,224,4,4,2,4,,4,,0,2,3,6,10,12,8,14,3,11,0,0,0,3,100,16.7,0,0,177709,38195,24200,23420,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  8.19%,314.25,A,A4,Truck driver,10+ years,MORTGAGE,100000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,604xx,IL,12.92,0,Mar-1981,1,26,,6,0,5714,20.4%,9,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,56,209313,1,3,3,3,1,36816,88,1,1,5515,61,28000,2,0,4,4,34886,22286,20.4,0,0,144,456,11,1,2,11,,1,,0,2,2,2,3,4,2,3,2,6,0,0,0,4,87.5,0,0,0,269592,42530,28000,41654,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,24000,24000,24000, 60 months, 12.40%,538.74,B,B4,Supervisor,10+ years,MORTGAGE,62000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,100xx,NY,14.01,1,Mar-2000,0,20,,19,0,20128,35.8%,31,w,24000.00,24000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,124390,1,0,0,0,,0,,1,1,3981,36,56200,0,2,0,1,6547,18202,31.1,0,0,,228,1,1,2,1,27,,20,0,5,14,6,6,0,18,29,14,19,0,0,0,1,93.5,16.7,0,0,168700,20128,26400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,15000,15000,15000, 36 months, 15.57%,524.18,C,C3,Driver operator,8 years,MORTGAGE,140000,Source Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,446xx,OH,8.43,0,Feb-2004,1,29,,17,0,16062,36.2%,28,w,15000.00,15000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,189636,1,2,1,2,7,27818,85,3,7,4804,57,44400,4,1,15,10,11155,17840,41.1,0,0,181,118,6,6,3,9,,6,,2,4,5,9,10,10,13,15,5,17,0,0,0,4,82.1,11.1,0,0,227534,43880,30300,32674,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,5000,5000,5000, 36 months, 20.00%,185.82,D,D2,Clinical Director ,5 years,MORTGAGE,115000,Source Verified,Mar-2019,Issued,n,,,home_improvement,Home improvement,126xx,NY,26.43,2,Apr-1996,0,20,,16,0,34904,93.3%,35,w,5000.00,5000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,20,1,Individual,,,,0,0,354541,1,7,1,1,4,103312,60,1,1,3783,74,37400,2,8,2,2,22159,1361,79.4,0,0,275,204,11,4,4,11,26,7,26,3,3,6,3,5,16,7,15,6,16,0,0,2,2,80,33.3,0,0,442197,138216,6600,110637,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months, 13.08%,337.33,B,B5,Finance adjuster,10+ years,MORTGAGE,55000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,275xx,NC,22.87,4,Aug-2001,3,12,,17,0,3887,36.7%,40,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,12,1,Individual,,,,0,0,166421,1,8,1,3,12,38131,90,2,2,1163,79,10600,3,0,3,5,9789,419,87.7,0,0,168,211,6,6,2,11,57,0,52,13,4,7,4,13,14,8,24,7,17,0,0,3,3,62.5,100,0,0,208062,42018,3400,42599,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,33825,33825,33825, 60 months, 20.00%,896.16,D,D2,"Interim Operations Manager, FTO, EMT",2 years,RENT,100000,Verified,Mar-2019,Issued,n,,,small_business,Business,917xx,CA,6.96,0,Sep-2010,1,,,10,0,3384,9.2%,13,w,33825.00,33825.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,150000,4.92,Verified,0,0,64671,1,2,1,1,3,61287,115,1,4,2739,72,36800,5,0,10,5,6467,22425,12.4,0,0,102,71,11,3,0,11,,1,,0,2,3,5,6,2,8,11,3,10,0,0,0,2,100,0,0,0,90071,64671,25600,53271,3507,Mar-2006,0,0,2,2.2,0,2,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
,,12000,12000,12000, 36 months,  6.46%,367.57,A,A1,CEO,4 years,MORTGAGE,325000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,601xx,IL,20.22,0,May-1992,0,,,10,0,39811,81.1%,26,w,12000.00,12000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,573385,0,5,0,1,17,210853,62,0,0,18571,70,49100,0,0,0,1,57339,9289,81.1,0,0,177,322,45,17,1,45,,,,0,4,4,4,8,15,4,10,4,10,0,0,0,0,100,75,0,0,1010568,250664,49100,245468,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,1000,1000,1000, 36 months, 17.19%,35.75,C,C5,,n/a,RENT,30000,Not Verified,Mar-2019,Issued,n,,,other,Other,294xx,SC,34.96,0,Nov-1995,1,77,72,6,1,2878,75.7%,34,f,1000.00,1000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,401,13823,1,4,0,3,14,10945,54,1,3,1752,57,3800,2,0,1,6,2304,48,97.3,0,0,92,280,4,4,1,20,77,4,77,0,1,2,1,13,5,2,28,2,6,0,0,0,1,96.2,100,1,0,24202,13823,1800,20402,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,22800,22800,22800, 36 months, 28.80%,952.98,D,D5,Food Service Director,5 years,MORTGAGE,56613,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,067xx,CT,27.81,1,Aug-2001,2,18,,14,0,8672,36.3%,38,w,22800.00,22800.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,20,1,Individual,,,,0,0,144526,2,3,1,1,12,18414,59,2,7,3759,49,23900,0,0,5,8,10323,2955,74.1,0,0,140,211,2,2,1,2,18,1,18,0,5,6,5,10,20,10,17,6,14,0,0,1,3,92.1,60,0,0,181601,27086,11400,31351,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,10000,10000,10000, 36 months,  7.02%,308.87,A,A2,Lead Tax Accountant,3 years,MORTGAGE,87500,Source Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,782xx,TX,5.84,3,Jun-1988,0,9,,13,0,7386,62.6%,32,w,10000.00,10000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,53,1,Individual,,,,0,10369,131061,0,2,0,0,99,9091,32,0,1,3207,41,11800,1,1,2,1,11915,920,87.4,0,0,184,369,13,13,4,41,14,8,14,3,2,5,5,13,7,9,21,5,13,0,0,0,0,77.4,66.7,0,0,194106,16477,7300,28025,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,2800,2800,2800, 36 months,  7.02%,86.49,A,A2,Dental Hygienist,3 years,MORTGAGE,65000,Not Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,473xx,IN,22.77,0,Dec-2005,0,,,7,0,3235,14.3%,18,w,2800.00,2800.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,148716,0,3,0,2,15,57707,64,0,0,2217,23,22700,1,1,1,3,21245,16565,16.3,0,0,138,159,52,15,1,105,,2,,0,2,2,2,4,12,3,5,2,7,0,0,0,0,100,50,0,0,277847,60942,19800,80204,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,9000,9000,9000, 36 months, 14.74%,310.85,C,C2,,n/a,OWN,24000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,752xx,TX,6.5,0,Nov-1997,1,37,,4,0,4159,22.5%,17,w,8755.48,8755.48,303.48,303.48,244.52,58.96,0.0,0.0,0.0,Apr-2019,310.85,May-2019,Apr-2019,0,,1,Individual,,,,0,0,4159,1,0,0,0,83,0,,3,3,2880,23,18500,0,0,2,3,1040,5764,39.3,0,0,130,256,1,1,0,8,,1,,0,2,3,3,6,2,4,15,3,4,0,0,0,3,93.8,33.3,0,0,18500,4159,9500,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,3500,3500,3475, 36 months, 12.40%,116.92,B,B4,Athletic Director,10+ years,MORTGAGE,178000,Source Verified,Mar-2019,Issued,n,,,other,Other,759xx,TX,18.52,0,Jan-1993,0,6,,18,0,33087,78%,33,f,3500.00,3475.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,219814,1,5,1,3,4,25670,43,0,0,6373,78,42260,0,0,2,3,12930,3312,76,0,0,198,314,46,4,2,46,,0,35,0,5,11,8,8,16,11,15,10,17,,0,0,1,94,60,0,0,275832,58757,16560,60144,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,14400,14400,14400, 60 months, 20.00%,381.52,D,D2,Sales Manager,4 years,MORTGAGE,170000,Source Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,445xx,OH,10.16,0,Dec-1999,1,,,9,0,25861,53.2%,23,w,14400.00,14400.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,146145,2,3,4,10,5,27133,82,0,2,12395,65,48600,3,0,5,12,18268,21909,54,0,0,199,231,18,5,1,18,,5,,0,3,4,4,6,15,5,7,4,9,0,0,0,4,100,33.3,0,0,218629,52994,47600,33120,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,6000,6000,6000, 36 months,  8.81%,190.27,A,A5,Branch assistant manager ,4 years,RENT,49000,Not Verified,Mar-2019,Issued,n,,,credit_card,Credit card refinancing,551xx,MN,14.11,0,Apr-2008,1,,,12,0,5923,18.6%,18,w,6000.00,6000.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Individual,,,,0,0,45626,1,3,2,3,4,39703,90,1,5,3380,60,31800,1,0,4,8,3802,21038,21.8,0,0,89,131,8,4,0,8,,0,,0,5,6,6,10,5,9,13,6,12,0,0,0,3,100,16.7,0,0,75750,45626,26900,43950,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
,,17625,17625,17625, 36 months,  8.19%,553.85,A,A4,,n/a,MORTGAGE,45000,Verified,Mar-2019,Issued,n,,,debt_consolidation,Debt consolidation,775xx,TX,38.8,1,Mar-1985,0,1,,14,0,360,0.9%,24,w,17625.00,17625.00,0.0,0.00,0.00,0.00,0.0,0.0,0.0,,0.0,Apr-2019,Apr-2019,0,,1,Joint App,205000,19.7,Source Verified,0,0,329626,2,6,3,4,6,106731,85,1,1,304,58,42000,1,3,8,5,23545,40640,0.9,0,0,149,408,3,3,4,3,1,1,1,0,2,2,6,10,8,7,12,2,14,0,0,0,4,95.8,0,0,0,396705,107091,41000,126705,56469,Mar-1989,0,4,29,15.8,11,24,0,1,,N,,,,,,,,,,,,,,,N,,,,,,
